token_id,num_classes,classes,total_usage,TUM,STR,LYM,NEC,dominant_class,confidence
2287,4,"TUM,STR,LYM,NEC",1956,1201,490,105,160,TUM,0.614
927,4,"TUM,STR,LYM,NEC",1955,1070,410,296,179,TUM,0.5473
7072,4,"TUM,STR,LYM,NEC",1954,1024,656,80,194,TUM,0.5241
6650,4,"TUM,STR,LYM,NEC",1953,1153,404,251,145,TUM,0.5904
4570,4,"TUM,STR,LYM,NEC",1952,1004,633,99,216,TUM,0.5143
6803,4,"TUM,STR,LYM,NEC",1937,986,584,131,236,TUM,0.509
568,4,"TUM,STR,LYM,NEC",1936,1060,535,101,240,TUM,0.5475
1758,4,"TUM,STR,LYM,NEC",1936,1065,487,141,243,TUM,0.5501
485,4,"TUM,STR,LYM,NEC",1935,894,664,104,273,TUM,0.462
3484,4,"TUM,STR,LYM,NEC",1935,1186,424,158,167,TUM,0.6129
4747,4,"TUM,STR,LYM,NEC",1934,1019,668,68,179,TUM,0.5269
3275,4,"TUM,STR,LYM,NEC",1933,1076,493,115,249,TUM,0.5566
4630,4,"TUM,STR,LYM,NEC",1932,751,933,59,189,STR,0.4829
6955,4,"TUM,STR,LYM,NEC",1928,1267,340,179,142,TUM,0.6572
1687,4,"TUM,STR,LYM,NEC",1927,1026,602,112,187,TUM,0.5324
3089,4,"TUM,STR,LYM,NEC",1927,1046,622,59,200,TUM,0.5428
1828,4,"TUM,STR,LYM,NEC",1923,1076,479,137,231,TUM,0.5595
6780,4,"TUM,STR,LYM,NEC",1923,856,824,99,144,TUM,0.4451
3181,4,"TUM,STR,LYM,NEC",1922,906,723,124,169,TUM,0.4714
4015,4,"TUM,STR,LYM,NEC",1909,927,719,62,201,TUM,0.4856
7952,4,"TUM,STR,LYM,NEC",1907,1154,415,136,202,TUM,0.6051
3903,4,"TUM,STR,LYM,NEC",1905,1128,412,138,227,TUM,0.5921
7967,4,"TUM,STR,LYM,NEC",1905,1003,572,88,242,TUM,0.5265
4961,4,"TUM,STR,LYM,NEC",1899,1033,389,279,198,TUM,0.544
5494,4,"TUM,STR,LYM,NEC",1898,1026,618,77,177,TUM,0.5406
1406,4,"TUM,STR,LYM,NEC",1897,1132,471,116,178,TUM,0.5967
1741,4,"TUM,STR,LYM,NEC",1897,973,328,423,173,TUM,0.5129
6221,4,"TUM,STR,LYM,NEC",1897,1047,408,277,165,TUM,0.5519
7481,4,"TUM,STR,LYM,NEC",1894,1212,390,176,116,TUM,0.6399
4129,4,"TUM,STR,LYM,NEC",1893,1191,409,91,202,TUM,0.6292
7202,4,"TUM,STR,LYM,NEC",1889,764,412,545,168,TUM,0.4044
5879,4,"TUM,STR,LYM,NEC",1885,1215,379,129,162,TUM,0.6446
4372,4,"TUM,STR,LYM,NEC",1884,970,506,151,257,TUM,0.5149
5740,4,"TUM,STR,LYM,NEC",1884,977,662,89,156,TUM,0.5186
6220,4,"TUM,STR,LYM,NEC",1884,947,687,92,158,TUM,0.5027
2033,4,"TUM,STR,LYM,NEC",1881,1227,357,157,140,TUM,0.6523
7839,4,"TUM,STR,LYM,NEC",1881,870,632,134,245,TUM,0.4625
1952,4,"TUM,STR,LYM,NEC",1879,1051,531,97,200,TUM,0.5593
1275,4,"TUM,STR,LYM,NEC",1873,1000,498,136,239,TUM,0.5339
5432,4,"TUM,STR,LYM,NEC",1873,870,705,54,244,TUM,0.4645
2817,4,"TUM,STR,LYM,NEC",1870,1118,401,198,153,TUM,0.5979
3470,4,"TUM,STR,LYM,NEC",1870,992,569,88,221,TUM,0.5305
1215,4,"TUM,STR,LYM,NEC",1868,883,607,136,242,TUM,0.4727
6237,4,"TUM,STR,LYM,NEC",1868,1128,400,135,205,TUM,0.6039
1577,4,"TUM,STR,LYM,NEC",1866,922,537,144,263,TUM,0.4941
1990,4,"TUM,STR,LYM,NEC",1857,1117,431,132,177,TUM,0.6015
4479,4,"TUM,STR,LYM,NEC",1856,936,594,139,187,TUM,0.5043
1016,4,"TUM,STR,LYM,NEC",1855,1010,533,89,223,TUM,0.5445
4280,4,"TUM,STR,LYM,NEC",1853,872,548,134,299,TUM,0.4706
6371,4,"TUM,STR,LYM,NEC",1853,1053,464,115,221,TUM,0.5683
5669,4,"TUM,STR,LYM,NEC",1851,914,596,110,231,TUM,0.4938
5945,4,"TUM,STR,LYM,NEC",1850,1087,419,170,174,TUM,0.5876
7717,4,"TUM,STR,LYM,NEC",1847,1136,383,119,209,TUM,0.6151
4052,4,"TUM,STR,LYM,NEC",1845,1069,420,251,105,TUM,0.5794
3904,4,"TUM,STR,LYM,NEC",1843,1052,467,193,131,TUM,0.5708
6116,4,"TUM,STR,LYM,NEC",1843,954,403,314,172,TUM,0.5176
4054,4,"TUM,STR,LYM,NEC",1842,927,580,141,194,TUM,0.5033
5142,4,"TUM,STR,LYM,NEC",1842,852,575,136,279,TUM,0.4625
294,4,"TUM,STR,LYM,NEC",1839,1071,417,144,207,TUM,0.5824
2661,4,"TUM,STR,LYM,NEC",1836,1229,358,108,141,TUM,0.6694
7769,4,"TUM,STR,LYM,NEC",1835,1083,427,103,222,TUM,0.5902
7180,4,"TUM,STR,LYM,NEC",1833,971,529,122,211,TUM,0.5297
3295,4,"TUM,STR,LYM,NEC",1832,1106,347,215,164,TUM,0.6037
6704,4,"TUM,STR,LYM,NEC",1832,1117,392,146,177,TUM,0.6097
7076,4,"TUM,STR,LYM,NEC",1830,1176,375,147,132,TUM,0.6426
1548,4,"TUM,STR,LYM,NEC",1827,812,731,112,172,TUM,0.4444
4176,4,"TUM,STR,LYM,NEC",1826,1148,347,154,177,TUM,0.6287
4846,4,"TUM,STR,LYM,NEC",1824,785,609,155,275,TUM,0.4304
5712,4,"TUM,STR,LYM,NEC",1822,1111,393,132,186,TUM,0.6098
2467,4,"TUM,STR,LYM,NEC",1820,830,467,333,190,TUM,0.456
3964,4,"TUM,STR,LYM,NEC",1820,1250,333,108,129,TUM,0.6868
4162,4,"TUM,STR,LYM,NEC",1818,993,559,84,182,TUM,0.5462
2973,4,"TUM,STR,LYM,NEC",1817,988,424,165,240,TUM,0.5438
2479,4,"TUM,STR,LYM,NEC",1813,1077,467,80,189,TUM,0.594
1719,4,"TUM,STR,LYM,NEC",1812,949,587,93,183,TUM,0.5237
4085,4,"TUM,STR,LYM,NEC",1812,1134,372,175,131,TUM,0.6258
7821,4,"TUM,STR,LYM,NEC",1810,1044,476,89,201,TUM,0.5768
5593,4,"TUM,STR,LYM,NEC",1805,1016,425,147,217,TUM,0.5629
7706,4,"TUM,STR,LYM,NEC",1804,1135,405,119,145,TUM,0.6292
3770,4,"TUM,STR,LYM,NEC",1803,853,637,114,199,TUM,0.4731
1278,4,"TUM,STR,LYM,NEC",1802,937,636,62,167,TUM,0.52
524,4,"TUM,STR,LYM,NEC",1801,793,379,476,153,TUM,0.4403
4504,4,"TUM,STR,LYM,NEC",1801,1186,346,140,129,TUM,0.6585
6450,4,"TUM,STR,LYM,NEC",1801,971,514,102,214,TUM,0.5391
4020,4,"TUM,STR,LYM,NEC",1799,896,654,62,187,TUM,0.4981
3559,4,"TUM,STR,LYM,NEC",1798,959,354,319,166,TUM,0.5334
7908,4,"TUM,STR,LYM,NEC",1798,999,422,242,135,TUM,0.5556
172,4,"TUM,STR,LYM,NEC",1796,860,702,73,161,TUM,0.4788
4487,4,"TUM,STR,LYM,NEC",1796,978,488,96,234,TUM,0.5445
4996,4,"TUM,STR,LYM,NEC",1795,1116,362,190,127,TUM,0.6217
3919,4,"TUM,STR,LYM,NEC",1793,1156,345,139,153,TUM,0.6447
497,4,"TUM,STR,LYM,NEC",1792,1050,369,198,175,TUM,0.5859
5689,4,"TUM,STR,LYM,NEC",1787,839,693,100,155,TUM,0.4695
831,4,"TUM,STR,LYM,NEC",1785,929,392,260,204,TUM,0.5204
218,4,"TUM,STR,LYM,NEC",1782,917,527,138,200,TUM,0.5146
3323,4,"TUM,STR,LYM,NEC",1782,843,470,163,306,TUM,0.4731
7420,4,"TUM,STR,LYM,NEC",1781,908,611,73,189,TUM,0.5098
2304,4,"TUM,STR,LYM,NEC",1778,806,419,412,141,TUM,0.4533
6367,4,"TUM,STR,LYM,NEC",1776,715,623,144,294,TUM,0.4026
6680,4,"TUM,STR,LYM,NEC",1774,1140,321,162,151,TUM,0.6426
2630,4,"TUM,STR,LYM,NEC",1770,863,478,166,263,TUM,0.4876
5871,4,"TUM,STR,LYM,NEC",1770,872,557,131,210,TUM,0.4927
8191,4,"TUM,STR,LYM,NEC",1768,994,478,91,205,TUM,0.5622
4337,4,"TUM,STR,LYM,NEC",1766,782,715,56,213,TUM,0.4428
4139,4,"TUM,STR,LYM,NEC",1765,988,474,91,212,TUM,0.5598
7172,4,"TUM,STR,LYM,NEC",1765,993,489,75,208,TUM,0.5626
7427,4,"TUM,STR,LYM,NEC",1764,846,358,355,205,TUM,0.4796
6673,4,"TUM,STR,LYM,NEC",1763,1117,333,162,151,TUM,0.6336
6668,4,"TUM,STR,LYM,NEC",1758,1122,331,161,144,TUM,0.6382
3110,4,"TUM,STR,LYM,NEC",1757,1123,340,141,153,TUM,0.6392
4067,4,"TUM,STR,LYM,NEC",1756,879,525,112,240,TUM,0.5006
5870,4,"TUM,STR,LYM,NEC",1755,1041,448,81,185,TUM,0.5932
1383,4,"TUM,STR,LYM,NEC",1750,1066,381,115,188,TUM,0.6091
3615,4,"TUM,STR,LYM,NEC",1748,1018,495,71,164,TUM,0.5824
6858,4,"TUM,STR,LYM,NEC",1747,915,518,98,216,TUM,0.5238
7257,4,"TUM,STR,LYM,NEC",1745,857,643,50,195,TUM,0.4911
5844,4,"TUM,STR,LYM,NEC",1743,1124,325,158,136,TUM,0.6449
439,4,"TUM,STR,LYM,NEC",1742,880,588,100,174,TUM,0.5052
2480,4,"TUM,STR,LYM,NEC",1742,890,610,70,172,TUM,0.5109
1998,4,"TUM,STR,LYM,NEC",1739,845,574,101,219,TUM,0.4859
2691,4,"TUM,STR,LYM,NEC",1739,701,438,373,227,TUM,0.4031
6584,4,"TUM,STR,LYM,NEC",1737,801,704,75,157,TUM,0.4611
5935,4,"TUM,STR,LYM,NEC",1736,985,448,119,184,TUM,0.5674
6972,4,"TUM,STR,LYM,NEC",1736,937,501,93,205,TUM,0.5397
7334,4,"TUM,STR,LYM,NEC",1736,996,387,236,117,TUM,0.5737
4335,4,"TUM,STR,LYM,NEC",1731,935,547,79,170,TUM,0.5402
6572,4,"TUM,STR,LYM,NEC",1729,822,637,85,185,TUM,0.4754
6897,4,"TUM,STR,LYM,NEC",1726,1124,332,132,138,TUM,0.6512
6694,4,"TUM,STR,LYM,NEC",1725,1010,456,86,173,TUM,0.5855
5592,4,"TUM,STR,LYM,NEC",1723,1021,418,123,161,TUM,0.5926
4256,4,"TUM,STR,LYM,NEC",1720,833,625,102,160,TUM,0.4843
3810,4,"TUM,STR,LYM,NEC",1719,1017,394,131,177,TUM,0.5916
1408,4,"TUM,STR,LYM,NEC",1717,1010,452,96,159,TUM,0.5882
7281,4,"TUM,STR,LYM,NEC",1717,676,690,93,258,STR,0.4019
4017,4,"TUM,STR,LYM,NEC",1716,915,434,112,255,TUM,0.5332
643,4,"TUM,STR,LYM,NEC",1714,665,640,133,276,TUM,0.388
5334,4,"TUM,STR,LYM,NEC",1714,884,586,88,156,TUM,0.5158
7022,4,"TUM,STR,LYM,NEC",1714,888,537,104,185,TUM,0.5181
8036,4,"TUM,STR,LYM,NEC",1714,900,516,93,205,TUM,0.5251
5731,4,"TUM,STR,LYM,NEC",1712,1091,356,96,169,TUM,0.6373
7923,4,"TUM,STR,LYM,NEC",1712,1210,322,89,91,TUM,0.7068
7753,4,"TUM,STR,LYM,NEC",1706,1052,338,183,133,TUM,0.6166
1777,4,"TUM,STR,LYM,NEC",1704,1029,375,158,142,TUM,0.6039
4423,4,"TUM,STR,LYM,NEC",1703,792,517,153,241,TUM,0.4651
5021,4,"TUM,STR,LYM,NEC",1701,934,428,131,208,TUM,0.5491
1882,4,"TUM,STR,LYM,NEC",1699,705,689,126,179,TUM,0.4149
1946,4,"TUM,STR,LYM,NEC",1698,788,637,119,154,TUM,0.4641
3523,4,"TUM,STR,LYM,NEC",1696,911,550,68,167,TUM,0.5371
5072,4,"TUM,STR,LYM,NEC",1695,622,837,62,174,STR,0.4938
438,4,"TUM,STR,LYM,NEC",1694,980,433,111,170,TUM,0.5785
4227,4,"TUM,STR,LYM,NEC",1688,787,666,74,161,TUM,0.4662
228,4,"TUM,STR,LYM,NEC",1686,999,455,50,182,TUM,0.5925
3946,4,"TUM,STR,LYM,NEC",1686,1235,284,70,97,TUM,0.7325
4014,4,"TUM,STR,LYM,NEC",1678,887,529,83,179,TUM,0.5286
1860,4,"TUM,STR,LYM,NEC",1677,1014,336,160,167,TUM,0.6047
5468,4,"TUM,STR,LYM,NEC",1677,524,714,78,361,STR,0.4258
484,4,"TUM,STR,LYM,NEC",1676,1013,340,192,131,TUM,0.6044
7499,4,"TUM,STR,LYM,NEC",1676,1013,321,179,163,TUM,0.6044
4560,4,"TUM,STR,LYM,NEC",1675,791,542,98,244,TUM,0.4722
2643,4,"TUM,STR,LYM,NEC",1672,970,409,118,175,TUM,0.5801
244,4,"TUM,STR,LYM,NEC",1671,870,377,301,123,TUM,0.5206
3386,4,"TUM,STR,LYM,NEC",1670,1038,327,143,162,TUM,0.6216
7944,4,"TUM,STR,LYM,NEC",1670,914,444,102,210,TUM,0.5473
2384,4,"TUM,STR,LYM,NEC",1669,838,491,153,187,TUM,0.5021
750,4,"TUM,STR,LYM,NEC",1668,773,638,119,138,TUM,0.4634
1513,4,"TUM,STR,LYM,NEC",1668,903,391,173,201,TUM,0.5414
2746,4,"TUM,STR,LYM,NEC",1668,1010,344,175,139,TUM,0.6055
1479,4,"TUM,STR,LYM,NEC",1667,935,349,253,130,TUM,0.5609
6840,4,"TUM,STR,LYM,NEC",1667,1036,330,162,139,TUM,0.6215
1876,4,"TUM,STR,LYM,NEC",1663,817,558,104,184,TUM,0.4913
183,4,"TUM,STR,LYM,NEC",1660,975,371,153,161,TUM,0.5873
692,4,"TUM,STR,LYM,NEC",1659,1072,332,135,120,TUM,0.6462
3497,4,"TUM,STR,LYM,NEC",1657,849,617,43,148,TUM,0.5124
760,4,"TUM,STR,LYM,NEC",1655,838,579,85,153,TUM,0.5063
3099,4,"TUM,STR,LYM,NEC",1649,836,368,300,145,TUM,0.507
7764,4,"TUM,STR,LYM,NEC",1647,1007,308,204,128,TUM,0.6114
1616,4,"TUM,STR,LYM,NEC",1644,1069,326,111,138,TUM,0.6502
986,4,"TUM,STR,LYM,NEC",1643,768,620,106,149,TUM,0.4674
7742,4,"TUM,STR,LYM,NEC",1642,742,637,112,151,TUM,0.4519
6472,4,"TUM,STR,LYM,NEC",1641,929,447,104,161,TUM,0.5661
1950,4,"TUM,STR,LYM,NEC",1640,944,462,91,143,TUM,0.5756
7999,4,"TUM,STR,LYM,NEC",1638,938,359,205,136,TUM,0.5726
3374,4,"TUM,STR,LYM,NEC",1636,847,350,252,187,TUM,0.5177
471,4,"TUM,STR,LYM,NEC",1634,794,554,77,209,TUM,0.4859
5268,4,"TUM,STR,LYM,NEC",1634,1017,352,111,154,TUM,0.6224
600,4,"TUM,STR,LYM,NEC",1632,607,394,487,144,TUM,0.3719
647,4,"TUM,STR,LYM,NEC",1631,1041,355,103,132,TUM,0.6383
6519,4,"TUM,STR,LYM,NEC",1630,741,673,65,151,TUM,0.4546
181,4,"TUM,STR,LYM,NEC",1627,1031,366,94,136,TUM,0.6337
2170,4,"TUM,STR,LYM,NEC",1627,798,494,123,212,TUM,0.4905
7118,4,"TUM,STR,LYM,NEC",1619,889,427,111,192,TUM,0.5491
6874,4,"TUM,STR,LYM,NEC",1618,1008,367,100,143,TUM,0.623
7897,4,"TUM,STR,LYM,NEC",1618,993,357,115,153,TUM,0.6137
5782,4,"TUM,STR,LYM,NEC",1617,921,396,82,218,TUM,0.5696
2994,4,"TUM,STR,LYM,NEC",1614,938,405,72,199,TUM,0.5812
4201,4,"TUM,STR,LYM,NEC",1614,1014,338,123,139,TUM,0.6283
8061,4,"TUM,STR,LYM,NEC",1614,880,380,232,122,TUM,0.5452
1883,4,"TUM,STR,LYM,NEC",1609,861,528,76,144,TUM,0.5351
5124,4,"TUM,STR,LYM,NEC",1609,1044,306,110,149,TUM,0.6489
2958,4,"TUM,STR,LYM,NEC",1608,870,491,70,177,TUM,0.541
7029,4,"TUM,STR,LYM,NEC",1608,837,458,97,216,TUM,0.5205
3887,4,"TUM,STR,LYM,NEC",1605,738,657,67,143,TUM,0.4598
4841,4,"TUM,STR,LYM,NEC",1601,776,440,141,244,TUM,0.4847
5567,4,"TUM,STR,LYM,NEC",1600,742,597,83,178,TUM,0.4637
3082,4,"TUM,STR,LYM,NEC",1599,776,313,358,152,TUM,0.4853
7086,4,"TUM,STR,LYM,NEC",1598,895,483,70,150,TUM,0.5601
414,4,"TUM,STR,LYM,NEC",1597,832,443,97,225,TUM,0.521
826,4,"TUM,STR,LYM,NEC",1595,811,554,67,163,TUM,0.5085
6413,4,"TUM,STR,LYM,NEC",1594,655,405,368,166,TUM,0.4109
3096,4,"TUM,STR,LYM,NEC",1593,782,410,197,204,TUM,0.4909
7270,4,"TUM,STR,LYM,NEC",1591,663,671,78,179,STR,0.4217
5898,4,"TUM,STR,LYM,NEC",1590,944,407,71,168,TUM,0.5937
7253,4,"TUM,STR,LYM,NEC",1590,993,362,109,126,TUM,0.6245
400,4,"TUM,STR,LYM,NEC",1588,1027,320,106,135,TUM,0.6467
2742,4,"TUM,STR,LYM,NEC",1588,875,442,103,168,TUM,0.551
7749,4,"TUM,STR,LYM,NEC",1588,1015,304,146,123,TUM,0.6392
3339,4,"TUM,STR,LYM,NEC",1587,793,489,117,188,TUM,0.4997
2683,4,"TUM,STR,LYM,NEC",1585,893,407,104,181,TUM,0.5634
7670,4,"TUM,STR,LYM,NEC",1585,831,424,90,240,TUM,0.5243
4989,4,"TUM,STR,LYM,NEC",1584,870,419,104,191,TUM,0.5492
6452,4,"TUM,STR,LYM,NEC",1584,373,335,764,112,LYM,0.4823
6667,4,"TUM,STR,LYM,NEC",1584,832,521,63,168,TUM,0.5253
5172,4,"TUM,STR,LYM,NEC",1583,772,579,74,158,TUM,0.4877
8170,4,"TUM,STR,LYM,NEC",1582,804,434,154,190,TUM,0.5082
4379,4,"TUM,STR,LYM,NEC",1581,1010,326,116,129,TUM,0.6388
7405,4,"TUM,STR,LYM,NEC",1579,1024,305,136,114,TUM,0.6485
4632,4,"TUM,STR,LYM,NEC",1577,1008,362,96,111,TUM,0.6392
6393,4,"TUM,STR,LYM,NEC",1577,864,332,269,112,TUM,0.5479
7961,4,"TUM,STR,LYM,NEC",1577,858,407,90,222,TUM,0.5441
5497,4,"TUM,STR,LYM,NEC",1575,749,480,100,246,TUM,0.4756
8051,4,"TUM,STR,LYM,NEC",1575,860,416,98,201,TUM,0.546
8127,4,"TUM,STR,LYM,NEC",1573,793,505,79,196,TUM,0.5041
4944,4,"TUM,STR,LYM,NEC",1572,850,391,155,176,TUM,0.5407
2640,4,"TUM,STR,LYM,NEC",1571,941,318,184,128,TUM,0.599
5848,4,"TUM,STR,LYM,NEC",1571,802,448,91,230,TUM,0.5105
3332,4,"TUM,STR,LYM,NEC",1570,653,652,62,203,TUM,0.4159
7075,4,"TUM,STR,LYM,NEC",1570,934,382,121,133,TUM,0.5949
5234,4,"TUM,STR,LYM,NEC",1569,812,474,92,191,TUM,0.5175
7254,4,"TUM,STR,LYM,NEC",1569,1013,298,108,150,TUM,0.6456
3048,4,"TUM,STR,LYM,NEC",1568,977,382,88,121,TUM,0.6231
6460,4,"TUM,STR,LYM,NEC",1565,865,486,70,144,TUM,0.5527
1532,4,"TUM,STR,LYM,NEC",1562,825,534,70,133,TUM,0.5282
3768,4,"TUM,STR,LYM,NEC",1558,801,505,58,194,TUM,0.5141
6043,4,"TUM,STR,LYM,NEC",1558,898,378,106,176,TUM,0.5764
6442,4,"TUM,STR,LYM,NEC",1558,977,306,139,136,TUM,0.6271
150,4,"TUM,STR,LYM,NEC",1556,1001,322,141,92,TUM,0.6433
6488,4,"TUM,STR,LYM,NEC",1555,887,386,103,179,TUM,0.5704
8065,4,"TUM,STR,LYM,NEC",1552,963,344,89,156,TUM,0.6205
4886,4,"TUM,STR,LYM,NEC",1551,808,527,49,167,TUM,0.521
5096,4,"TUM,STR,LYM,NEC",1551,784,425,140,202,TUM,0.5055
5286,4,"TUM,STR,LYM,NEC",1550,808,548,56,138,TUM,0.5213
4275,4,"TUM,STR,LYM,NEC",1547,782,525,54,186,TUM,0.5055
6038,4,"TUM,STR,LYM,NEC",1547,781,520,76,170,TUM,0.5048
3867,4,"TUM,STR,LYM,NEC",1545,890,434,59,162,TUM,0.5761
1627,4,"TUM,STR,LYM,NEC",1542,754,491,95,202,TUM,0.489
6330,4,"TUM,STR,LYM,NEC",1538,885,359,115,179,TUM,0.5754
5589,4,"TUM,STR,LYM,NEC",1536,786,557,43,150,TUM,0.5117
2431,4,"TUM,STR,LYM,NEC",1535,684,632,79,140,TUM,0.4456
4964,4,"TUM,STR,LYM,NEC",1535,755,512,69,199,TUM,0.4919
5672,4,"TUM,STR,LYM,NEC",1535,921,352,117,145,TUM,0.6
7419,4,"TUM,STR,LYM,NEC",1535,894,306,222,113,TUM,0.5824
5256,4,"TUM,STR,LYM,NEC",1534,762,531,79,162,TUM,0.4967
377,4,"TUM,STR,LYM,NEC",1529,777,445,106,201,TUM,0.5082
5786,4,"TUM,STR,LYM,NEC",1529,844,425,78,182,TUM,0.552
2913,4,"TUM,STR,LYM,NEC",1528,946,306,149,127,TUM,0.6191
3457,4,"TUM,STR,LYM,NEC",1526,991,305,145,85,TUM,0.6494
5500,4,"TUM,STR,LYM,NEC",1523,859,426,61,177,TUM,0.564
7112,4,"TUM,STR,LYM,NEC",1522,971,305,107,139,TUM,0.638
7813,4,"TUM,STR,LYM,NEC",1522,978,310,137,97,TUM,0.6426
3402,4,"TUM,STR,LYM,NEC",1520,948,324,103,145,TUM,0.6237
1487,4,"TUM,STR,LYM,NEC",1516,944,328,99,145,TUM,0.6227
3259,4,"TUM,STR,LYM,NEC",1516,898,309,172,137,TUM,0.5923
5426,4,"TUM,STR,LYM,NEC",1516,695,534,114,173,TUM,0.4584
770,4,"TUM,STR,LYM,NEC",1513,797,479,77,160,TUM,0.5268
3264,4,"TUM,STR,LYM,NEC",1513,758,530,57,168,TUM,0.501
7026,4,"TUM,STR,LYM,NEC",1512,630,387,362,133,TUM,0.4167
2360,4,"TUM,STR,LYM,NEC",1510,683,562,89,176,TUM,0.4523
3694,4,"TUM,STR,LYM,NEC",1510,698,521,110,181,TUM,0.4623
7329,4,"TUM,STR,LYM,NEC",1506,610,697,60,139,STR,0.4628
6374,4,"TUM,STR,LYM,NEC",1504,769,505,61,169,TUM,0.5113
569,4,"TUM,STR,LYM,NEC",1502,492,731,72,207,STR,0.4867
6408,4,"TUM,STR,LYM,NEC",1500,827,451,76,146,TUM,0.5513
7325,4,"TUM,STR,LYM,NEC",1500,1003,302,84,111,TUM,0.6687
7834,4,"TUM,STR,LYM,NEC",1500,672,418,173,237,TUM,0.448
101,4,"TUM,STR,LYM,NEC",1499,799,356,194,150,TUM,0.533
492,4,"TUM,STR,LYM,NEC",1499,963,280,130,126,TUM,0.6424
3468,4,"TUM,STR,LYM,NEC",1497,656,606,72,163,TUM,0.4382
7582,4,"TUM,STR,LYM,NEC",1497,800,449,89,159,TUM,0.5344
3018,4,"TUM,STR,LYM,NEC",1494,647,614,75,158,TUM,0.4331
2902,4,"TUM,STR,LYM,NEC",1493,735,568,56,134,TUM,0.4923
4942,4,"TUM,STR,LYM,NEC",1491,777,466,70,178,TUM,0.5211
6907,4,"TUM,STR,LYM,NEC",1491,955,320,127,89,TUM,0.6405
2130,4,"TUM,STR,LYM,NEC",1487,720,570,69,128,TUM,0.4842
5974,4,"TUM,STR,LYM,NEC",1484,908,342,78,156,TUM,0.6119
5751,4,"TUM,STR,LYM,NEC",1483,714,464,100,205,TUM,0.4815
583,4,"TUM,STR,LYM,NEC",1482,593,358,367,164,TUM,0.4001
2241,4,"TUM,STR,LYM,NEC",1480,679,585,81,135,TUM,0.4588
6381,4,"TUM,STR,LYM,NEC",1477,877,366,78,156,TUM,0.5938
7509,4,"TUM,STR,LYM,NEC",1475,889,368,83,135,TUM,0.6027
646,4,"TUM,STR,LYM,NEC",1472,671,504,80,217,TUM,0.4558
1841,4,"TUM,STR,LYM,NEC",1471,885,374,78,134,TUM,0.6016
8093,4,"TUM,STR,LYM,NEC",1471,590,539,122,220,TUM,0.4011
779,4,"TUM,STR,LYM,NEC",1465,988,264,118,95,TUM,0.6744
1149,4,"TUM,STR,LYM,NEC",1463,583,350,377,153,TUM,0.3985
7241,4,"TUM,STR,LYM,NEC",1455,712,414,185,144,TUM,0.4893
148,4,"TUM,STR,LYM,NEC",1454,759,515,49,131,TUM,0.522
818,4,"TUM,STR,LYM,NEC",1453,974,273,129,77,TUM,0.6703
208,4,"TUM,STR,LYM,NEC",1451,889,374,70,118,TUM,0.6127
4471,4,"TUM,STR,LYM,NEC",1450,654,542,65,189,TUM,0.451
7870,4,"TUM,STR,LYM,NEC",1449,809,366,88,186,TUM,0.5583
4459,4,"TUM,STR,LYM,NEC",1447,769,451,71,156,TUM,0.5314
6973,4,"TUM,STR,LYM,NEC",1447,757,336,211,143,TUM,0.5232
4093,4,"TUM,STR,LYM,NEC",1446,856,322,118,150,TUM,0.592
6288,4,"TUM,STR,LYM,NEC",1446,925,301,130,90,TUM,0.6397
916,4,"TUM,STR,LYM,NEC",1445,657,488,95,205,TUM,0.4547
4141,4,"TUM,STR,LYM,NEC",1444,885,269,159,131,TUM,0.6129
2887,4,"TUM,STR,LYM,NEC",1442,915,280,134,113,TUM,0.6345
358,4,"TUM,STR,LYM,NEC",1440,689,487,97,167,TUM,0.4785
6314,4,"TUM,STR,LYM,NEC",1440,630,559,68,183,TUM,0.4375
4928,4,"TUM,STR,LYM,NEC",1439,801,327,211,100,TUM,0.5566
2697,4,"TUM,STR,LYM,NEC",1436,841,322,124,149,TUM,0.5857
31,4,"TUM,STR,LYM,NEC",1435,760,409,88,178,TUM,0.5296
3341,4,"TUM,STR,LYM,NEC",1434,757,466,75,136,TUM,0.5279
5255,4,"TUM,STR,LYM,NEC",1433,959,287,86,101,TUM,0.6692
2748,4,"TUM,STR,LYM,NEC",1429,701,505,80,143,TUM,0.4906
7483,4,"TUM,STR,LYM,NEC",1429,923,288,100,118,TUM,0.6459
1402,4,"TUM,STR,LYM,NEC",1427,692,545,71,119,TUM,0.4849
3671,4,"TUM,STR,LYM,NEC",1427,910,315,86,116,TUM,0.6377
907,4,"TUM,STR,LYM,NEC",1425,760,421,64,180,TUM,0.5333
6947,4,"TUM,STR,LYM,NEC",1425,947,265,101,112,TUM,0.6646
7451,4,"TUM,STR,LYM,NEC",1425,671,542,45,167,TUM,0.4709
2011,4,"TUM,STR,LYM,NEC",1422,950,294,58,120,TUM,0.6681
5269,4,"TUM,STR,LYM,NEC",1419,895,318,69,137,TUM,0.6307
2047,4,"TUM,STR,LYM,NEC",1418,919,267,131,101,TUM,0.6481
3582,4,"TUM,STR,LYM,NEC",1418,782,320,171,145,TUM,0.5515
7766,4,"TUM,STR,LYM,NEC",1418,738,323,245,112,TUM,0.5205
4126,4,"TUM,STR,LYM,NEC",1417,700,439,83,195,TUM,0.494
5417,4,"TUM,STR,LYM,NEC",1416,658,525,86,147,TUM,0.4647
4190,4,"TUM,STR,LYM,NEC",1415,749,256,239,171,TUM,0.5293
2495,4,"TUM,STR,LYM,NEC",1411,583,497,106,225,TUM,0.4132
